"id","geom","location id","address","city","county","state","zip","coverage a","coverage b","coverage c","tiv","latitude","longitude","geom_5070","hits","hits_c"
3943,"0101000020E61000001DE736E15E495DC0AC8C463EAF7A4040",3943,"13159 DUFRESNE PL","San Diego","San Diego","CA",92129,399421,3684,96303,499408,32.958473,-117.146416,"0101000020CE1300000132BA3C20BC3DC186EDB1AF0F163441",0,0
3944,"0101000020E61000002106BAF605485DC08B4E965AEF794040",3944,"9428 PIPILO ST","San Diego","San Diego","CA",92129,962244,40933,40396,1043573,32.952617,-117.125364,"0101000020CE1300006706E1623CB53DC1AAF659CCE2113441",0,0
3945,"0101000020E610000017EFC7ED97475DC0F59F353FFE7A4040",3945,"9584 HIKER HILL RD","San Diego","San Diego","CA",92129,864302,10554,56307,931163,32.960884,-117.118648,"0101000020CE1300005F1D385310B23DC1739CC718DD143441",0,0
3946,"0101000020E610000065FF3C0D18495DC0239F573CF5784040",3946,"8455 DAUCUS CT","San Diego","San Diego","CA",92129,847134,4623,91122,942879,32.944984,-117.142093,"0101000020CE130000F776F594E4BB3DC1A180B4DBFA0F3441",0,0
3947,"0101000020E6100000A48E8EAB91465DC0997E8978EB7A4040",3947,"13305 CAMINITO CIERA","San Diego","San Diego","CA",92129,751600,48918,43459,843977,32.960311,-117.102641,"0101000020CE13000033D6B6A973AC3DC106950B0C57133441",0,0
3948,"0101000020E6100000E92ADD5D674A5DC0971E4DF564784040",3948,"7407 ARUCAUNA CT","San Diego","San Diego","CA",92129,527694,11267,21506,560467,32.940581,-117.162559,"0101000020CE1300007784E22790C33DC1DA939A80BF0F3441",0,0
3949,"0101000020E610000016BF29AC54495DC006499F56D17B4040",3949,"13598 FALLHAVEN RD","San Diego","San Diego","CA",92129,526804,20017,11059,557880,32.967326,-117.145793,"0101000020CE130000067397C10DBB3DC1E75C2183C6193441",0,0
3950,"0101000020E61000004A438D42924F5DC0B01D8CD8277A4040",3950,"3265 LOWER RIDGE RD","San Diego","San Diego","CA",92130,328806,0,48077,376883,32.954341,-117.243302,"0101000020CE130000C52D85ECD1DE3DC179DEDE38151C3441",0,0
3951,"0101000020E61000005CAE7E6C924A5DC00DFAD2DB9F7B4040",3951,"7625 HEATHERLY LN","San Diego","San Diego","CA",92130,650205,49380,61065,760650,32.965816,-117.165187,"0101000020CE13000034E75D5C10C23DC1574F87F8AF1A3441",0,0
3952,"0101000020E6100000B16B7BBB25CA5DC0E97E4E417E144140",3952,"4410 BROWNING DR","Oxnard","Ventura","CA",93033,701000,42417,7642,751059,34.160103,-119.158553,"0101000020CE13000048C86B46180240C126653B0889BB3641",0,0
3953,"0101000020E61000000B98C0ADBBCB5DC04546072461134140",3953,"551 CLARA ST","Oxnard","Ventura","CA",93033,513000,43957,75079,632036,34.151402,-119.18333,"0101000020CE130000D89F6ED2D90640C114BF0791FCB93641",0,0
3954,"0101000020E61000007E8FFAEB154E5DC008E8BE9CD9784040",3954,"4508 SALUTO CT","San Diego","San Diego","CA",92130,706420,10074,90510,807004,32.944141,-117.220088,"0101000020CE130000E81FAF7B96D73DC17A75E34CE1153441",0,0
3955,"0101000020E610000050508A56EE4F5DC093FC885FB17E4040",3955,"1250 HIGHLAND DR","Solana Beach","San Diego","CA",92075,647560,0,9758,657318,32.989788,-117.248922,"0101000020CE130000C9D6BD0262DD3DC118E4F8519A2B3441",0,0
3957,"0101000020E6100000A27BD6355A445DC0E57CB1F7E27B4040",3957,"13644 ESSENCE RD","San Diego","San Diego","CA",92128,773301,12899,36040,822240,32.967864,-117.068006,"0101000020CE130000435F1D15779F3DC1A7B71F21C9133441",0,0
3958,"0101000020E6100000529E7939EC4C5DC068EC4B361E7A4040",3958,"5479 COACH LN","San Diego","San Diego","CA",92130,824117,0,19382,843499,32.954047,-117.201918,"0101000020CE130000639AB72933D03DC1604A4993A1183441",0,0
3959,"0101000020E6100000C30E63D2DF4E5DC0D9EE1EA0FB784040",3959,"4045 CARMEL VIEW RD","San Diego","San Diego","CA",92130,340145,33796,52520,426461,32.945179,-117.232411,"0101000020CE1300000FC8969AD9DB3DC13BD589ED4F173441",0,0
3960,"0101000020E61000007C2AA73D254F5DC04B04AA7F107B4040",3960,"3724 NEWCREST PT","San Diego","San Diego","CA",92130,912950,21158,85877,1019985,32.961441,-117.236648,"0101000020CE130000E30F7F68C7DB3DC12928EBCC901E3441",0,0
3961,"0101000020E6100000D1CE6916684C5DC0C7832D76FB764040",3961,"5751 BRITTANY FORREST LN","San Diego","San Diego","CA",92130,888340,43619,7215,939174,32.929549,-117.193853,"0101000020CE1300007DC789F0B4CF3DC11E2C38B6910D3441",63,60
3962,"0101000020E6100000E8154F3DD24E5DC06CE9D1544F764040",3962,"11330 W SAN RAPHAEL DRIVEWAY","San Diego","San Diego","CA",92130,482419,32150,84497,599066,32.924296,-117.231582,"0101000020CE13000073CF36C992DD3DC19B8BE56B5E0E3441",0,0
3963,"0101000020E6100000750305DEC94E5DC0A8DF85ADD9784040",3963,"12590 CARMEL CREEK RD","San Diego","San Diego","CA",92130,702310,3341,26451,732102,32.944143,-117.231071,"0101000020CE130000A4C524C879DB3DC1E1D89999C3163441",0,0
3964,"0101000020E61000007B6649809A4E5DC03485CE6BEC764040",3964,"4055 Arroyo Sorrento Rd","San Diego","San Diego","CA",92130,814738,32192,94128,941058,32.92909,-117.22818,"0101000020CE130000A83627E5E7DB3DC19503A20722103441",0,0
3965,"0101000020E61000000B5D8940F5455DC000E48409A3734040",3965,"11070 NEGLEY AVE","San Diego","San Diego","CA",92131,334045,42479,45025,421549,32.903413,-117.093094,"0101000020CE130000717BDE1388AE3DC1A494013662FA3341",0,0
3966,"0101000020E6100000DA907F6610485DC056BC9179E4774040",3966,"9338 BABAUTA RD","San Diego","San Diego","CA",92129,875402,0,92428,967830,32.93666,-117.126001,"0101000020CE1300002358F5B7FEB63DC1A08FBAFB260B3441",0,0
3967,"0101000020E6100000D7A3703D0A485DC0B39AAE27BA7C4040",3967,"9593 LAURENTIAN DR","San Diego","San Diego","CA",92129,353282,0,99128,452410,32.974431,-117.125625,"0101000020CE130000CF65C1563BB33DC18874A5982E1B3441",0,0
3968,"0101000020E6100000D3156C239E4D5DC0C4EE3B86C7784040",3968,"4835 RUETTE DE MER","San Diego","San Diego","CA",92130,816938,0,60284,877222,32.943589,-117.212777,"0101000020CE130000076F39890DD53DC1924A62CC0E153441",0,0
3969,"0101000020E610000076A6D0798D935EC0BB9BA73AE42A4340",3969,"1155 Dillon Dr","Napa","Napa","CA",94558,903755,7284,51202,962241,38.33509,-122.30551,"0101000020CE1300000891E13B062841C1DB3CCBEFABB93E41",0,0
3970,"0101000020E61000001CCEFC6A0E965EC05E9D6340F62A4340",3970,"3052 Dry Creek Rd","Napa","Napa","CA",94558,695364,32059,12187,739610,38.33564,-122.34463,"0101000020CE130000991E74DB5A2E41C14B53519385BD3E41",0,0
3971,"0101000020E6100000118B187618475DC09240834D9D754040",3971,"11173 SCRIPPS RANCH BLVD","San Diego","San Diego","CA",92131,812875,26770,80910,920555,32.918863,-117.110868,"0101000020CE130000B00E745658B33DC1ADA055D45F023441",0,0
3972,"0101000020E6100000BFBB95253A445DC0C24EB16A10744040",3972,"12622 FAIRBROOK RD","San Diego","San Diego","CA",92131,438347,0,80976,519323,32.906751,-117.066049,"0101000020CE130000A8B9B015A1A43DC164EAA256A4F93341",63,63
3973,"0101000020E6100000BEF6CC9200465DC00B9755D80C744040",3973,"11082 TURRET DR","San Diego","San Diego","CA",92131,762087,0,13059,775146,32.906642,-117.093785,"0101000020CE130000F8CB9A6E77AE3DC1C4EE88D3CFFB3341",0,0
3974,"0101000020E61000009E0B23BDA8455DC09B5AB6D617754040",3974,"10675 LAKECREST PT","San Diego","San Diego","CA",92131,914461,0,62939,977400,32.91479,-117.088424,"0101000020CE13000020617D17C9AB3DC1CC85AD05D9FE3341",0,0
3975,"0101000020E6100000094FE8F527475DC046B5882826754040",3975,"10816 SCRIPPS RANCH BLVD","San Diego","San Diego","CA",92131,627569,0,47419,674988,32.915227,-117.111814,"0101000020CE1300007A8B0C8407B43DC140356371E7003441",0,0
3976,"0101000020E610000057410C74ED455DC0787B1002F2774040",3976,"10980 IVY HILL DR","San Diego","San Diego","CA",92131,645382,26211,40458,712051,32.937073,-117.092618,"0101000020CE1300000182991222AB3DC1322EC465A8083441",0,0
3977,"0101000020E6100000815F234910445DC0098849B8908D4040",3977,"408 ENCINO CT","Escondido","San Diego","CA",92025,370111,0,60428,430539,33.105979,-117.063494,"0101000020CE13000086585B76A1903DC1F0C1E7A92A4E3441",0,0
3978,"0101000020E6100000E8F692C668915EC096438B6CE72B4340",3978,"1583 Estee Ave","Napa","Napa","CA",94558,749949,38533,79221,867703,38.343,-122.27202,"0101000020CE130000A057A7791A2241C121EF9FE9E8B93E41",0,0
3979,"0101000020E6100000221ADD41EC905EC075ABE7A4F72D4340",3979,"57 Fairways Dr","Napa","Napa","CA",94558,438320,0,6734,445054,38.35912,-122.26442,"0101000020CE130000B0DFB475E71F41C1534D1F9DFFBF3E41",51,51
3980,"0101000020E61000001C42959A3D905EC0B8CCE9B2982C4340",3980,"33 Gleneagle Cir","Napa","Napa","CA",94558,746941,39267,54912,841120,38.34841,-122.25376,"0101000020CE130000D08AB652CF1E41C1A217CCF580BA3E41",90,90
3981,"0101000020E61000004772F90FE9935EC03A75E5B33CF74240",3981,"7055 Cutting Blvd","El Cerrito","Contra Costa","CA",94530,350335,39926,98310,488571,37.93154,-122.3111,"0101000020CE130000462B4DCE144141C19035AB1A3B103E41",0,0
3982,"0101000020E6100000CC28965B5A935EC0DF6C73637AF64240",3982,"1584 Douglas Dr","El Cerrito","Contra Costa","CA",94530,927967,0,77861,1005828,37.92561,-122.30239,"0101000020CE130000729750E4024041C1763C9983EC0C3E41",9,9
3983,"0101000020E61000009CE1067C7E925EC0BFF1B56796F44240",3983,"7826 Eureka Ave","El Cerrito","Contra Costa","CA",94707,401262,15575,55957,472794,37.91084,-122.28897,"0101000020CE1300009EAD9AF1B23E41C1955CECCE74053E41",0,0
3984,"0101000020E6100000F88DAF3DB3925EC0EBA86A82A8F34240",3984,"7434 Fairmount Ave","El Cerrito","Contra Costa","CA",94530,584588,0,57001,641589,37.90358,-122.29219,"0101000020CE1300007560E8F3A83F41C1FC72A2A2B2023E41",0,0
3985,"0101000020E61000006284F068E3925EC030F5F3A622F54240",3985,"910 Galvin Dr","El Cerrito","Contra Costa","CA",94530,553893,19895,68993,642781,37.91512,-122.29513,"0101000020CE13000097379C72733F41C10D2176CCD4073E41",0,0
3986,"0101000020E6100000C7293A92CB895EC0677E350708EE4240",3986,"30 Fleetwood Ct","Orinda","Contra Costa","CA",94563,582904,0,72360,655264,37.85962,-122.15305,"0101000020CE1300002FC63365802B41C189CA5D6847E33D41",141,141
3987,"0101000020E610000027F73B1405925EC0C8D2872EA8F34240",3987,"688 Coventry Rd","Kensington","Alameda","CA",94707,984611,11997,69982,1066590,37.90357,-122.28156,"0101000020CE1300000C68C5CAEB3D41C133FABCB8B4013E41",0,0
3988,"0101000020E6100000494BE5ED08915EC04209336DFF164340",3988,"31 Goldeneye Ct","American Canyon","Napa","CA",94503,463410,38907,93855,596172,38.17967,-122.26617,"0101000020CE1300002764F3B0E82A41C17D10AE8392743E41",0,0
3989,"0101000020E6100000D82AC1E270925EC0933A014D84254340",3989,"429 Franklin St","Napa","Napa","CA",94559,990011,48626,73161,1111798,38.2931,-122.28814,"0101000020CE13000034813387B52741C195C25A7961A63E41",0,0
3990,"0101000020E6100000C971A774B09E5EC0787AA52C43284340",3990,"18124 Cuneo Rd","Sonoma","Sonoma","CA",95476,332994,17179,40188,390361,38.31455,-122.47952,"0101000020CE1300001518179C8F4541C117E9513E29C13E41",0,0
3991,"0101000020E61000002979758E019D5EC04772F90FE9234340",3991,"346 Denmark St","Sonoma","Sonoma","CA",95476,945102,13503,39092,997697,38.28055,-122.45322,"0101000020CE130000E920FA24544341C14B9607CD66B03E41",0,0
3992,"0101000020E6100000FCC6D79E599C5EC064CC5D4BC8234340",3992,"746 Denmark St","Sonoma","Sonoma","CA",95476,725451,25720,37902,789073,38.27955,-122.44297,"0101000020CE1300006243A78AB84141C15C1A380607AF3E41",0,0
3993,"0101000020E6100000C959D8D30E9D5EC0A9BC1DE1B4244340",3993,"792 Donner Ave","Sonoma","Sonoma","CA",95476,628877,3676,27872,660425,38.28677,-122.45403,"0101000020CE130000C414AF19164341C1CB73C06C18B33E41",0,0
3994,"0101000020E610000068D0D03FC19B5EC0130A117008254340",3994,"1370 E Napa St","Sonoma","Sonoma","CA",95476,879637,42574,16421,938632,38.28932,-122.43367,"0101000020CE130000908EC0C29E3F41C11CC770B446B23E41",21,21
3995,"0101000020E6100000D5264EEE775A5DC08F19A88C7F2F4140",3995,"11432 MUSGRAVE RD","HESPERIA","San Bernardino","CA",92344,155000,13452,38238,206690,34.37108,-117.41357,"0101000020CE13000000EE59DFF3903DC127D0067C68843641",231,231
3996,"0101000020E61000000DA5F622DA445DC0077AA86DC38C4040",3996,"630 W VERMONT AVE","Escondido","San Diego","CA",92025,363384,48193,78511,490088,33.099714,-117.075814,"0101000020CE130000AA53CBEC95953DC12EA149C07B4C3441",0,0
3997,"0101000020E6100000DC82A5BA80445DC051DEC7D11C914040",3997,"1119 ELMWOOD DR","Escondido","San Diego","CA",92025,858268,35910,18064,912242,33.133692,-117.070357,"0101000020CE1300005A2E3A2566903DC11D561D47805A3441",0,0
3998,"0101000020E6100000E33785950A505DC09F55664AEB614040",3998,"825 DEAL CT","San Diego","San Diego","CA",92109,549000,0,66390,615390,32.764993,-117.250646,"0101000020CE13000092EDB75EB8F33DC11356A87C33CC3341",0,0
3999,"0101000020E61000003C6876DD5B4F5DC0B83F170D19654040",3999,"3884 HAINES ST","San Diego","San Diego","CA",92109,153000,25696,66919,245615,32.789827,-117.239982,"0101000020CE13000020BE6FB589ED3DC1C62941EEE4D53341",0,0
4000,"0101000020E610000061527C7C42505DC0E3A8DC442D654040",4000,"748 WAVECREST CT","San Diego","San Diego","CA",92109,733000,0,75039,808039,32.790444,-117.254058,"0101000020CE130000AA7DA88478F23DC1F0F1FAA74AD73341",0,0
4001,"0101000020E610000033198EE7334F5DC08509A359D9644040",4001,"3746 INGRAHAM ST","San Diego","San Diego","CA",92109,774000,0,13708,787708,32.787883,-117.237543,"0101000020CE13000051E21D50DCEC3DC1D7FE121BDFD43341",0,0
4002,"0101000020E61000006669A7E6724F5DC0F03499F1B6664040",4002,"1611 DIAMOND ST","San Diego","San Diego","CA",92109,538000,19044,7283,564327,32.802458,-117.241388,"0101000020CE1300002892DA02D1EC3DC16BB74A1860DB3341",0,0
4003,"0101000020E6100000AF5C6F9BA93E5DC05D1ABFF04A924040",4003,"23491 OLD WAGON RD","Escondido","San Diego","CA",92027,858408,5048,30819,894275,33.142912,-116.979102,"0101000020CE1300004ADCAF8E466F3DC1696F14F82B573441",996,930
4004,"0101000020E6100000FDD8243FE2435DC04A46CEC29E924040",4004,"933 ERICA ST","Escondido","San Diego","CA",92027,501274,4733,66986,572993,33.14547,-117.060684,"0101000020CE130000D7223D4DDA8B3DC1B72246AFBD5E3441",0,0
4005,"0101000020E6100000FCE3BD6A65435DC0603B18B14F924040",4005,"2046 E WASHINGTON AVE","Escondido","San Diego","CA",92027,888877,41669,32328,962874,33.143057,-117.053065,"0101000020CE130000CD17107C64893DC177B527B31B5D3441",0,0
4006,"0101000020E6100000096B63EC84435DC057EE056685904040",4006,"1654 HAWK RIDGE PL","Escondido","San Diego","CA",92027,888239,33858,86568,1008665,33.129071,-117.054988,"0101000020CE1300002DFCCC74698B3DC1B95C0FD84F573441",0,0
4007,"0101000020E61000009483D90418435DC0A1A2EA573A914040",4007,"2041 E GRAND AVE","Escondido","San Diego","CA",92027,306081,39264,69982,415327,33.134593,-117.048341,"0101000020CE1300008613C9D088883DC16EC3FBC421593441",0,0
4008,"0101000020E6100000EF02250516445DC085402E71E48F4040",4008,"495 SAN PASQUAL VALLEY RD","Escondido","San Diego","CA",92027,844398,0,80098,924496,33.124159,-117.063844,"0101000020CE130000A74ACC04038F3DC1AFBE5A6FED553441",0,0
4009,"0101000020E6100000DE3D40F7E5425DC064CDC82077934040",4009,"748 RED ALDER PL","Escondido","San Diego","CA",92027,784913,29507,18054,832474,33.152073,-117.045286,"0101000020CE1300004108F2EBC7853DC124A0402153603441",0,0
4010,"0101000020E6100000C43E011423435DC08DD0CFD4EB924040",4010,"670 N CITRUS AVE","Escondido","San Diego","CA",92027,595491,42861,84995,723347,33.147822,-117.049016,"0101000020CE13000072B07B7581873DC1CD500724D05E3441",0,0
4011,"0101000020E6100000789CA223B9395DC0DB317557766B4040",4011,"9023 KIMBER LN","Lakeside","San Diego","CA",92040,655531,7900,0,663431,32.839549,-116.901925,"0101000020CE1300000251E588DB703DC11A43DF5B00D03341",0,0
4012,"0101000020E61000001C08C902263B5DC0990F0874266D4040",4012,"12344 TOPA HILL CIR","Lakeside","San Diego","CA",92040,780430,19053,74377,873860,32.852736,-116.924195,"0101000020CE1300008132AA9980773DC12BB2919060D73341",0,0
4013,"0101000020E6100000DF6E490ED83C5DC09D66817687704040",4013,"11053 OAK CREEK DR","Lakeside","San Diego","CA",92040,912507,14401,76545,1003453,32.879134,-116.950687,"0101000020CE1300001EB8D9C9617E3DC16E010E69B5E43341",141,138
4014,"0101000020E610000022C495B3773A5DC0151C5E10916E4040",4014,"12943 MAPLEVIEW ST","Lakeside","San Diego","CA",92040,509129,43098,29160,581387,32.863802,-116.913556,"0101000020CE130000CF598114AD723DC145A2485E3DDB3341",0,0
4015,"0101000020E610000098874CF9103C5DC0FF25A94C316F4040",4015,"10445 VISTA CAMINO","Lakeside","San Diego","CA",92040,631425,18921,70826,721172,32.868692,-116.938536,"0101000020CE13000005384996117B3DC1A3EF0E624DDF3341",0,0
4016,"0101000020E61000004AD3A0681E3A5DC0B612BA4BE26A4040",4016,"13268 VANGUARD WAY","Lakeside","San Diego","CA",92040,980841,17431,42943,1041215,32.835031,-116.908106,"0101000020CE130000FF25CCDF7A733DC1D3A788ED91CE3341",0,0
4017,"0101000020E6100000E964A9F57E3D5DC06FF4311F106E4040",4017,"10036 ANJA PL","Lakeside","San Diego","CA",92040,358501,43053,80233,481787,32.859867,-116.960874,"0101000020CE13000007029CAED4833DC1FBA45EEE52DD3341",0,0
4018,"0101000020E6100000B03A72A4333A5DC055FA0967B76A4040",4018,"13206 VANGUARD WAY","Lakeside","San Diego","CA",92040,744175,34545,5270,783990,32.833722,-116.909402,"0101000020CE1300002E8AA07310743DC1E949AAB81DCE3341",15,15
4019,"0101000020E6100000849A2155143A5DC0217711A6286B4040",4019,"8823 LOS COCHES RD","Lakeside","San Diego","CA",92040,385481,0,82114,467595,32.837178,-116.907491,"0101000020CE130000033236BE0E733DC1DDD16E366FCF3341",0,0
4020,"0101000020E6100000637C98BD6C425DC09EEDD11BEE834040",4020,"17712 VILLAMOURA DR","Poway","San Diego","CA",92064,760926,32195,32088,825209,33.030704,-117.037887,"0101000020CE130000211A7E58C98E3DC102BCA8341C2C3441",0,0
4021,"0101000020E6100000D7C22CB473415DC0D84AE82E897D4040",4021,"14725 ESPOLA RD","Poway","San Diego","CA",92064,631880,0,25649,657529,32.980749,-117.022687,"0101000020CE1300007E2319F52F8E3DC19B93F736A7153441",0,0
4022,"0101000020E6100000876F61DD78425DC0F2086EA46C7B4040",4022,"13761 BUFORD WAY","Poway","San Diego","CA",92064,622465,46927,24635,694027,32.964253,-117.038627,"0101000020CE130000EC42C1C368953DC1D6C7003DE80F3441",0,0
4023,"0101000020E6100000E1B721C66B445DC04ACE893DB4794040",4023,"12102 POWAY RD","Poway","San Diego","CA",92064,845663,0,95861,941524,32.950813,-117.069078,"0101000020CE130000EB4291A67AA13DC1EF4DEECA9E0C3441",0,0
4024,"0101000020E6100000294014CC98425DC035B742588D834040",4024,"17446 SAINT ANDREWS DR","Poway","San Diego","CA",92064,415183,20633,68704,504520,33.027751,-117.040576,"0101000020CE13000062F5534105903DC13AEC407D112B3441",0,0
4025,"0101000020E6100000FEB5BC72BD435DC0EF703B342C7A4040",4025,"13139 RIDGEDALE DR","Poway","San Diego","CA",92064,886976,29595,22456,939027,32.954474,-117.058438,"0101000020CE13000008A6714E5C9D3DC15D84F3FC530D3441",0,0
4026,"0101000020E6100000AF42CA4FAA425DC0AC53E57B467C4040",4026,"13351 AUBREY ST","Poway","San Diego","CA",92064,827069,15291,32299,874659,32.970901,-117.041645,"0101000020CE130000E2C53B66D7953DC1434C9D98F9123441",0,0
4027,"0101000020E610000033A9A10DC0425DC0042159C0047C4040",4027,"14075 HERMOSILLO WAY","Poway","San Diego","CA",92064,716797,22289,11336,750422,32.968895,-117.042972,"0101000020CE13000014AC6ED680963DC1EDD5EC453A123441",15,15
4028,"0101000020E61000002C280CCA34445DC0A0C1A6CEA37C4040",4028,"12125 WILSEY WAY","Poway","San Diego","CA",92064,907452,49364,10911,967727,32.973749,-117.065722,"0101000020CE13000063478AAF179E3DC1453443271B163441",0,0
4029,"0101000020E6100000EBC5504EB4405DC0F699B33EE57A4040",4029,"13521 WHITEWATER DR","Poway","San Diego","CA",92064,853823,45386,97978,997187,32.960121,-117.011005,"0101000020CE130000D832F60B068C3DC1D76BD830F30B3441",531,507
4030,"0101000020E6100000B7627FD93D405DC081CB63CDC87A4040",4030,"13000 BIRCH LN","Poway","San Diego","CA",92064,638055,19287,56192,713534,32.959253,-117.003775,"0101000020CE130000B4C793D88B893DC1F728AA63010B3441",447,420
4031,"0101000020E610000054AC1A84B93D5DC0D3A23EC91D824040",4031,"17048 OBSIDIAN DR","Ramona","San Diego","CA",92065,911781,25672,45518,982971,33.016534,-116.964448,"0101000020CE1300008D4846A027763DC1A1833BB53E203441",576,543
4032,"0101000020E61000002942EA76F6385DC077A22424D2824040",4032,"2513 SAN DIEGO AVE","Ramona","San Diego","CA",92065,628562,35993,25967,690522,33.022038,-116.890043,"0101000020CE130000970E8E084C5B3DC12A004D27B11C3441",426,402
4033,"0101000020E6100000B3F0F5B52E385DC0F2785A7EE0824040",4033,"1174 RAMONA ST","Ramona","San Diego","CA",92065,709030,5294,67489,781813,33.022476,-116.877851,"0101000020CE1300002B3496A8F0563DC11ACF1A1CEA1B3441",522,492
4034,"0101000020E610000011E335AFEA335DC0386744696F824040",4034,"23921 OTERO WAY","Ramona","San Diego","CA",92065,407204,33658,12072,452934,33.019025,-116.811199,"0101000020CE1300001506CB70AC3F3DC1AD64A4B52F153441",303,282
4035,"0101000020E61000007A89B14CBF385DC09B5434D6FE884040",4035,"1596 WEEKEND VILLA RD","Ramona","San Diego","CA",92065,443157,38571,7852,489580,33.070277,-116.886676,"0101000020CE130000284C962785553DC101B5BF6EF3303441",1236,1158
4036,"0101000020E6100000EF37DA71C3385DC0D89FC4E74E844040",4036,"2033 LA BREA ST","Ramona","San Diego","CA",92065,571658,0,21979,593637,33.033658,-116.886929,"0101000020CE1300006234A12117593DC1AE4C3ACA63213441",249,234
4037,"0101000020E610000076A73B4F3C315DC00EDAAB8F87804040",4037,"25771 CARYN CT","Ramona","San Diego","CA",92065,710992,45513,91976,848481,33.004137,-116.769306,"0101000020CE1300007E0284C43F323DC1EAE40B848D0B3441",399,366
4038,"0101000020E610000057EC2FBB27345DC0D9CD8C7E34804040",4038,"15615 VISTA VICENTE DR","Ramona","San Diego","CA",92065,441599,31246,96936,569781,33.001602,-116.814925,"0101000020CE13000054B9ED9EA4423DC16A7533DA100E3441",780,732
4039,"0101000020E6100000D1782288F3345DC00BB3D0CE69844040",4039,"18410 WOODS HILL LN","Ramona","San Diego","CA",92065,357383,0,26361,383744,33.034479,-116.827364,"0101000020CE130000654EC074EE433DC146135066091D3441",1113,1041
4040,"0101000020E6100000A0C1A6CEA3375DC05E2EE23B31854040",4040,"328 11TH ST","Ramona","San Diego","CA",92065,760131,0,68009,828140,33.040565,-116.869373,"0101000020CE130000483DC0A838523DC14943DDFDF0223441",249,234
4041,"0101000020E61000008EE733A0DE365DC01C7A8B87F7884040",4041,"150 E PILE ST","Ramona","San Diego","CA",92065,745151,37468,10444,793063,33.070054,-116.857338,"0101000020CE130000995C28CB294B3DC14CE674118A2E3441",948,894
4042,"0101000020E61000005BCD3AE3FB365DC037C64E7809844040",4042,"927 BARGER PL","Ramona","San Diego","CA",92065,842438,0,70131,912569,33.031539,-116.859124,"0101000020CE130000CEB83A82734F3DC1DEAB20994A1E3441",459,435
4043,"0101000020E61000008FE3874A23335DC0EF5696E82C974040",4043,"25262 BLACK CANYON RD","Santa Ysabel","San Diego","CA",92070,643688,8372,79880,731940,33.181058,-116.799029,"0101000020CE130000AFD933B0062C3DC1F6972ED330593441",1182,1110
4044,"0101000020E610000084B872F6CE365DC005F86EF3C6A74040",4044,"21875 CRESTLINE RD","Santa Ysabel","San Diego","CA",92070,517841,25401,70203,613445,33.310759,-116.856382,"0101000020CE1300009500AA41F9333DC128599A13E9943441",486,477
4045,"0101000020E6100000F641960513415DC027158DB5BF6B4040",4045,"8510 CARLTON OAKS DR","Santee","San Diego","CA",92071,672284,5203,84566,762053,32.841788,-117.016786,"0101000020CE130000EDBD358162993DC1A0CE4D6316DA3341",0,0
4046,"0101000020E6100000EF586C938A3E5DC0261E5036E56A4040",4046,"10120 BUENA VISTA AVE","Santee","San Diego","CA",92071,979680,42709,6794,1029183,32.83512,-116.977208,"0101000020CE1300007DF83200FC8B3DC19864F55819D43341",0,0
4048,"0101000020E610000085B4C6A013405DC0BEA085048C6A4040",4048,"9044 DE MOTT LN","Santee","San Diego","CA",92071,431425,7587,12843,451855,32.832398,-117.001198,"0101000020CE130000405882E9C0943DC1A890121FDAD43341",0,0
4049,"0101000020E610000009C556D0B43D5DC0E7A6CD380D6F4040",4049,"10459 SANTANA ST","Santee","San Diego","CA",92071,809261,11349,72648,893258,32.867591,-116.964161,"0101000020CE130000D8B84D7E42843DC139F2A3C9DEE03341",0,0
4050,"0101000020E6100000AB5CA8FC6B3E5DC070287CB60E6E4040",4050,"10017 WAYNECREST LN","Santee","San Diego","CA",92071,939410,25712,12650,977772,32.859824,-116.975341,"0101000020CE13000098537205F7883DC1F01518CF74DE3341",0,0
4051,"0101000020E61000006058FE7C5B3E5DC0D6FF39CC976D4040",4051,"10270 NORMA GARDENS DR","Santee","San Diego","CA",92071,932861,43145,92408,1068414,32.856195,-116.974334,"0101000020CE130000F8988E40F4883DC101F3B434D5DC3341",0,0
4052,"0101000020E6100000B4C876BE9F405DC020D26F5F076E4040",4052,"10080 PEBBLE BEACH DR","Santee","San Diego","CA",92071,988917,0,25270,1014187,32.8596,-117.00975,"0101000020CE130000ADB56CE92F953DC13B8C3AD219E13341",0,0
4053,"0101000020E61000005B5CE333D9405DC00F0F61FC346A4040",4053,"8502 MESA HEIGHTS RD","Santee","San Diego","CA",92071,317332,3400,86600,407332,32.829742,-117.013257,"0101000020CE130000CB2996E048993DC13B549C10AFD43341",0,0
4054,"0101000020E610000056478E7406415DC09B1C3EE9446A4040",4054,"8247 PROSPECT AVE","Santee","San Diego","CA",92071,389981,20946,34965,445892,32.830228,-117.016019,"0101000020CE13000082D9D8C7379A3DC1A8416F591CD53341",0,0
4055,"0101000020E6100000B5334C6DA9315DC057790261A76A4040",4055,"1891 TAVERN CT","Alpine","San Diego","CA",91901,763227,11331,52808,827366,32.833233,-116.775966,"0101000020CE130000A19B89A0C3443DC1FA1AE0B25AC33341",423,411
4056,"0101000020E6100000067FBF982D335DC0B08F4E5DF9684040",4056,"2142 MICHAEL CT","Alpine","San Diego","CA",91901,682060,6509,51383,739952,32.82011,-116.799658,"0101000020CE13000088E566E2694E3DC1D0B2EEEEA3BF3341",528,504
